"","koi_disposition","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_time0bk","koi_duration","ra","dec"
"6251","FALSE POSITIVE",0,0,1,0,0.888045184,131.84685,2.1961,290.33026,38.917721
"6252","CANDIDATE",0,0,0,0,43.9311596,134.214029,12.9395,289.61139,40.335838
"6253","FALSE POSITIVE",1,0,0,0,494.62409,242.5567,8.36,290.0405,40.337379
"6254","FALSE POSITIVE",1,0,0,0,573.23826,343.313,2.641,290.09991,40.386581
"6255","CANDIDATE",0,0,0,0,314.765374,283.1235,3.325,290.93436,40.358158
"6256","FALSE POSITIVE",1,0,0,0,110.75214125,174.9520694,2.09,293.44922,40.326302
"6257","FALSE POSITIVE",1,0,0,0,121.1825045,213.3594926,2.97,293.7785,40.3092
"6258","FALSE POSITIVE",0,1,0,0,78.60436061,143.9949276,4.65559,295.18088,40.339882
"6259","FALSE POSITIVE",1,0,0,0,294.202469,221.2782,2.36,297.74051,40.347881
"6260","FALSE POSITIVE",1,0,0,0,116.170346,205.5026,2.656,292.08868,41.602459
"6261","FALSE POSITIVE",1,0,0,0,452.30053,261.1684,5.918,292.48141,41.634289
"6262","FALSE POSITIVE",0,0,1,1,1.55935718,132.54264,2.892,293.37396,41.624859
"6263","FALSE POSITIVE",1,0,0,0,100.629443,189.6247,1.708,293.54422,41.652641
"6264","FALSE POSITIVE",1,0,0,0,438.98396,487.8174,9.62,298.19696,41.650452
"6265","FALSE POSITIVE",1,0,0,0,273.169948,309.84052,2.701,283.16446,41.778519
"6266","CONFIRMED",0,0,0,0,14.5123622,143.8154,4.163,291.95999,44.900021
"6267","FALSE POSITIVE",1,0,0,0,1.434200327,132.0647,5.968,289.74249,39.267059
"6268","FALSE POSITIVE",0,1,0,0,8.653098686,136.657941,3.9071,289.74249,39.267059
"6269","FALSE POSITIVE",1,0,0,0,2.302365255,132.4231,23.88,287.20685,40.003002
"6270","FALSE POSITIVE",0,0,1,0,0.575445783,132.0648853,0.8463,299.90427,43.69495
"6271","FALSE POSITIVE",0,1,1,0,23.0295222,151.14686,7.96,297.82544,40.08799
"6272","FALSE POSITIVE",1,0,0,1,359.04147,274.206,14.04,290.97659,38.996101
"6273","FALSE POSITIVE",0,1,0,0,0.52363021,131.7669254,3.45121,291.05634,38.974411
"6274","CANDIDATE",0,0,0,0,0.523632451,131.76512,1.99,291.06427,38.970661
"6275","FALSE POSITIVE",0,0,0,0,492.25299,520.86,5.077,292.13519,38.926491
"6276","FALSE POSITIVE",0,1,0,0,293.5056071,328.7269,3.4075,292.4649,38.907421
"6277","FALSE POSITIVE",1,0,0,1,25.95247,149.0004,12.945,293.70566,38.95528
"6278","FALSE POSITIVE",0,0,1,0,4.34573349,134.40693,2.246,293.93387,38.944839
"6279","CANDIDATE",0,0,0,0,288.07937,355.49261,3.161,294.90323,38.95647
"6280","FALSE POSITIVE",1,0,0,0,484.58335927,569.5386194,3.2,298.03879,40.324478
"6281","FALSE POSITIVE",1,0,0,0,288.285213,325.0419,5.343,298.20096,40.392319
"6282","CANDIDATE",0,0,0,0,198.895864,225.4944,4.193,284.54691,40.468529
"6283","FALSE POSITIVE",1,0,0,0,19.93826636,145.9495067,1.77,286.89532,40.46011
"6284","FALSE POSITIVE",1,0,0,0,491.08027,202.7762,7.42,287.77182,40.448051
"6285","FALSE POSITIVE",0,1,0,0,3.350209754,131.838052,4.43333,288.27094,40.400421
"6286","FALSE POSITIVE",1,0,0,0,628.592314,270.9081,3.603,289.02536,40.422009
"6287","FALSE POSITIVE",1,0,0,0,471.37787,365.397,16.91,290.74387,40.479488
"6288","FALSE POSITIVE",1,0,0,0,52.69092296,138.799777,2.31,285.14172,41.711552
"6289","FALSE POSITIVE",1,0,0,0,425.22927,268.3096,6.76,285.4115,41.715858
"6290","FALSE POSITIVE",1,0,0,0,37.71508287,165.6372891,1.8,285.62076,41.73806
"6291","FALSE POSITIVE",1,0,0,0,5.1779065,135.756,5.366,286.65286,41.756142
"6292","FALSE POSITIVE",1,0,0,0,474.22897,161.0544,13.05,290.38223,41.757408
"6293","CANDIDATE",0,0,0,0,371.50631,260.1243,8.854,290.39795,41.75079
"6294","FALSE POSITIVE",1,0,0,0,606.91488768,132.3897061,5.96,291.6535,41.741772
"6295","FALSE POSITIVE",0,0,1,1,5.24331899,132.7859,11.137,291.82629,41.7173
"6296","CONFIRMED",0,0,0,0,47.0320478,175.473,5.892,284.22333,48.831772
"6297","FALSE POSITIVE",0,1,1,0,10.31453308,132.53723,3.6641,295.30209,40.069801
"6298","FALSE POSITIVE",0,0,1,0,15.52861675,145.70184,2.131,295.36752,42.65678
"6299","FALSE POSITIVE",0,1,0,0,53.501860974,132.211255,5.25334,291.70251,50.863491
"6300","FALSE POSITIVE",1,0,0,0,10.692230094,139.953907,5.46939,282.38327,48.042782
"6301","FALSE POSITIVE",0,0,1,0,15.7397651,132.7942,3.297,290.46207,48.699551
"6302","FALSE POSITIVE",1,0,0,0,117.26808432,146.7201011,2.2,295.35132,38.92704
"6303","FALSE POSITIVE",0,1,0,0,73.3377984,136.58646,9.029,295.69751,38.902
"6304","FALSE POSITIVE",1,0,0,0,282.159571,259.9132,5.069,287.40594,39.020889
"6305","FALSE POSITIVE",0,1,0,0,6.58729511,133.3652,8.3582,291.17975,39.099651
"6306","FALSE POSITIVE",1,0,1,0,459.23193,192.7716,17.722,291.21167,39.093189
"6307","CANDIDATE",0,0,0,0,62.312419,146.119,5.561,291.82446,39.00618
"6308","FALSE POSITIVE",1,0,1,0,212.76701,167.485,12.8,294.33981,39.07333
"6309","FALSE POSITIVE",1,0,0,0,386.62189,319.129,17.72,283.8996,45.724232
"6310","FALSE POSITIVE",1,0,0,0,84.644104,132.5301,48.182,285.50418,45.713482
"6311","FALSE POSITIVE",1,0,0,0,575.95408,188.4547,8.618,287.4462,45.794739
"6312","CANDIDATE",0,0,0,0,426.942225,485.38171,3.965,288.78986,45.727459
"6313","CANDIDATE",0,0,0,0,83.499618,163.5093,16.03,292.64258,45.732342
"6314","CANDIDATE",0,0,0,0,91.507044,184.2723,5.019,296.05667,45.76976
"6315","CANDIDATE",0,0,0,0,188.664098,154.3037,5.179,298.3862,45.764229
"6316","CANDIDATE",0,0,0,0,75.636309,131.9468,2.588,281.32047,47.214809
"6317","FALSE POSITIVE",0,0,1,1,24.614775,142.51094,2.395,283.02139,47.259651
"6318","FALSE POSITIVE",0,1,0,0,1.21374744,131.7423095,5.79293,283.8663,47.228271
"6319","FALSE POSITIVE",1,0,0,0,492.23808,247.5842,12.53,284.0925,47.251381
"6320","FALSE POSITIVE",1,0,0,0,372.30881,379.1454,3.874,289.41861,47.291889
"6321","FALSE POSITIVE",1,0,0,0,454.244158,494.92901,3.399,292.12549,47.221966
"6322","FALSE POSITIVE",1,0,0,0,112.48226,177.56967,1.923,297.09702,47.223492
"6323","FALSE POSITIVE",1,0,0,0,218.56734012,246.0741577,2.38,280.35217,43.293671
"6324","FALSE POSITIVE",1,0,0,0,229.948531,339.4719,1.813,286.03711,43.20401
"6325","FALSE POSITIVE",1,0,0,0,403.5637828,424.8697825,3.64,288.63306,43.205311
"6326","FALSE POSITIVE",0,1,0,0,2.41172358,133.8617,2.6311,288.91037,43.21846
"6327","FALSE POSITIVE",1,0,0,0,92.9314146,147.8009148,2.35,294.93484,43.21283
"6328","FALSE POSITIVE",1,0,0,0,103.22293786,145.1458222,2.63,295.30634,43.24958
"6329","CANDIDATE",0,0,0,0,5.71966537,131.78147,3.938,296.65967,43.27029
"6330","FALSE POSITIVE",0,1,0,0,209.06299275,300.828345,10.0389,296.0347,44.56221
"6331","CANDIDATE",0,0,0,0,201.621794,261.7721,3.172,296.19122,44.542122
"6332","FALSE POSITIVE",0,1,0,0,70.335879746,198.9473258,4.65625,296.83002,44.549149
"6333","FALSE POSITIVE",1,0,0,0,591.37382,333.48076,4.35,296.94693,44.553761
"6334","CANDIDATE",0,0,0,0,24.6777128,136.5139,5.088,300.83527,44.560661
"6335","CANDIDATE",0,0,0,0,113.05980069,241.0089927,19.03,300.90146,44.597328
"6336","FALSE POSITIVE",1,0,0,0,136.355967,157.0974,3.17,283.7251,44.67886
"6337","FALSE POSITIVE",0,0,1,0,54.6957124,155.2574,6.89,299.81772,45.709164
"6338","FALSE POSITIVE",1,0,0,0,532.9307,285.017,3.89,300.35648,45.737091
"6339","CANDIDATE",0,0,0,0,169.84787744,178.6902845,2.82,286.12247,45.84251
"6340","CANDIDATE",0,0,0,0,284.699924,257.6791,3.709,288.02945,45.800098
"6341","FALSE POSITIVE",1,0,0,0,444.89411,240.274,7.937,298.73535,45.863979
"6342","CANDIDATE",0,0,0,0,402.20969,369.5086,5.298,299.03528,45.869289
"6343","FALSE POSITIVE",1,0,0,0,229.86928,265.1432,12.91,300.42334,45.886761
"6344","FALSE POSITIVE",0,1,1,1,5.14108479,134.9699,25.93,298.55719,47.251991
"6345","FALSE POSITIVE",1,0,0,0,179.27230765,149.1729837,2.21,288.77939,47.344372
"6346","CANDIDATE",0,0,0,0,584.55603,388.63685,3.671,291.36295,47.328709
"6347","FALSE POSITIVE",1,0,0,0,200.83849979,268.6842367,2.37,298.01306,47.325008
"6348","FALSE POSITIVE",0,0,1,0,40.1043796,158.8392,3.471,281.5239,47.474751
"6349","CANDIDATE",0,0,0,0,70.31252504,178.7486804,13.66,281.88324,47.41605
"6350","FALSE POSITIVE",0,1,0,0,30.114681501,158.5292451,5.68713,282.19702,47.419579
"6351","CANDIDATE",0,0,0,0,69.775633,147.9367,9.205,291.63892,47.474972
"6352","FALSE POSITIVE",0,0,1,0,58.5029431,185.75495,1.633,296.6608,43.275089
"6353","CANDIDATE",0,0,0,0,415.748785,510.09961,3.313,298.03403,43.228271
"6354","FALSE POSITIVE",0,1,0,0,36.1826854,144.69811,4.2546,280.1925,43.302479
"6355","CANDIDATE",0,0,0,0,24.1527864,146.4101,4.451,282.98114,43.300407
"6356","CANDIDATE",0,0,0,0,11.1734401,142.5962,4.545,287.93747,43.377659
"6357","CANDIDATE",0,0,0,0,428.379308,522.3881,4.066,294.51031,43.322319
"6358","FALSE POSITIVE",0,1,1,1,1.507099289,132.09341,4.8361,297.25482,43.308979
"6359","FALSE POSITIVE",1,0,0,0,253.652263,230.25666,3.85,285.70206,44.686989
"6360","FALSE POSITIVE",1,0,0,0,128.66825288,142.6652144,2.67,286.20068,44.64772
"6361","FALSE POSITIVE",1,0,0,0,485.57785,327.5177,6.67,286.28214,44.6651
"6362","FALSE POSITIVE",1,0,0,0,374.05697,177.0559,22.53,286.29144,44.658772
"6363","FALSE POSITIVE",1,0,0,0,643.4528,204.0423,9.346,286.78064,44.615559
"6364","CANDIDATE",0,0,0,0,339.633833,260.9552,8.859,286.80566,44.63987
"6365","FALSE POSITIVE",0,1,1,1,1.061934307,131.72622,3.211,288.92142,44.635181
"6366","FALSE POSITIVE",0,0,1,1,9.5497037,137.5008,1.881,284.92264,45.973461
"6367","FALSE POSITIVE",0,1,1,0,77.138911,166.5847,7.229,287.25195,45.9529
"6368","CANDIDATE",0,0,0,0,100.494129,153.8021,2.679,287.3548,45.948662
"6369","CANDIDATE",0,0,0,0,182.453195,282.5445,2.721,289.02255,45.926022
"6370","FALSE POSITIVE",1,0,1,1,0.536551592,132.02205,4.89,291.28577,45.953651
"6371","FALSE POSITIVE",1,0,1,0,68.54443156,161.4962975,2.05,291.3595,45.93539
"6372","FALSE POSITIVE",1,0,0,0,130.110715,165.4972,2.227,293.30792,45.983459
"6373","FALSE POSITIVE",0,0,0,0,242.484764,367.222,6.451,297.83392,47.420731
"6374","FALSE POSITIVE",1,0,0,0,383.26217,216.192,4.84,283.46307,47.5546
"6375","CANDIDATE",0,0,0,0,178.266978,229.75414,5.276,287.29132,47.598251
"6376","FALSE POSITIVE",1,0,0,0,385.593209,393.8276,2.799,289.53293,47.596931
"6377","FALSE POSITIVE",1,0,0,0,215.737826,330.88376,7.257,296.2486,47.526539
"6378","FALSE POSITIVE",1,0,0,0,507.48249,251.1107,8.19,297.04718,47.51762
"6379","FALSE POSITIVE",1,0,0,0,30.9771151,145.6475,3.188,283.58612,47.633739
"6380","CANDIDATE",0,0,0,0,19.11280242,143.6245952,1.58,287.11761,47.61618
"6381","FALSE POSITIVE",1,0,0,0,30.2111162,160.3175,4.202,297.53174,43.350368
"6382","CONFIRMED",1,0,0,0,76.377855,146.3485,4.809,281.6337,43.411579
"6383","FALSE POSITIVE",0,1,0,0,55.249007325,164.9788729,5.15147,288.15308,43.47356
"6384","CANDIDATE",0,0,0,0,14.2673439,133.9655,3.171,289.72818,43.488239
"6385","FALSE POSITIVE",1,0,0,0,22.52907,142.2496,1.373,289.76526,43.432331
"6386","FALSE POSITIVE",1,0,0,1,370.91308,261.1884,17.655,291.13617,43.476749
"6387","FALSE POSITIVE",1,0,0,0,360.64485255,186.8852982,11.19,293.41537,43.41761
"6388","CANDIDATE",0,0,0,0,7.41505161,133.31055,2.061,291.97943,44.69516
"6389","FALSE POSITIVE",0,1,0,0,2.742590902,132.6997,10.4143,292.27148,44.697262
"6390","CANDIDATE",0,0,0,0,541.04472,372.4781,12.47,295.59698,44.613892
"6391","CANDIDATE",0,0,0,0,514.271499,416.76798,3.46,295.97278,44.645088
"6392","FALSE POSITIVE",1,0,0,0,571.14302,251.0392,10.06,296.9707,44.61042
"6393","FALSE POSITIVE",1,0,0,0,216.453511,299.1452,3.321,297.04089,44.62812
"6394","FALSE POSITIVE",1,0,0,0,37.0488669,142.0283185,2.48,286.28964,44.745998
"6395","FALSE POSITIVE",1,0,0,0,540.39267,196.0854,9.233,287.08969,44.792
"6396","FALSE POSITIVE",1,0,0,0,542.16158927,428.8111364,8.77,295.06277,45.9039
"6397","CANDIDATE",0,0,0,0,190.905243,193.3008,2.529,296.97369,45.995209
"6398","FALSE POSITIVE",0,1,0,0,11.0153889,140.6804,2.666,297.14429,45.950981
"6399","FALSE POSITIVE",1,0,0,0,28.34230575,141.4055394,1.65,283.80612,46.065563
"6400","FALSE POSITIVE",1,0,0,0,231.521608,341.06653,2.819,285.07355,46.033482
"6401","FALSE POSITIVE",1,0,0,0,180.890384,162.9617,1.901,287.25385,46.094769
"6402","FALSE POSITIVE",1,0,0,0,60.0546149,181.8867,3.435,287.37115,46.051189
"6403","FALSE POSITIVE",1,0,0,0,495.854189,241.49594,8.65,292.03522,47.684391
"6404","FALSE POSITIVE",0,1,0,0,2.037453129,131.5522356,5.43155,295.80463,47.670906
"6405","CANDIDATE",0,0,0,0,318.25858,276.1817,4.39,297.69525,47.605862
"6406","CANDIDATE",0,0,0,0,184.883155,283.41765,3.025,284.43692,47.750332
"6407","CANDIDATE",0,0,0,0,11.006795,135.9925,5.112,287.37808,47.771191
"6408","CANDIDATE",0,0,0,0,177.37583,169.0841,21.14,292.11447,47.729462
"6409","FALSE POSITIVE",0,1,0,0,35.164087,147.7597,86.05,296.4761,47.703018
"6410","FALSE POSITIVE",1,0,0,0,107.11003503,148.1046554,2.12,296.80301,47.785828
"6411","CANDIDATE",0,0,0,0,366.55705,238.1402,11.62,294.81995,43.471111
"6412","FALSE POSITIVE",1,0,0,0,462.26052152,185.8488415,4.05,294.99432,43.49432
"6413","FALSE POSITIVE",1,0,0,0,39.42516213,133.1963483,2.18,296.47906,43.409382
"6414","CANDIDATE",0,0,0,0,124.887214,133.7933,8.599,297.29047,43.467789
"6415","FALSE POSITIVE",0,1,1,0,0.533000886,131.735703,1.54684,281.65961,43.587891
"6416","FALSE POSITIVE",1,0,0,0,200.35091012,170.6693855,3.78,283.87573,43.523079
"6417","FALSE POSITIVE",1,0,0,0,114.32859485,153.6678346,2.64,286.51007,43.507629
"6418","FALSE POSITIVE",1,0,0,0,99.97889,186.4888,8.76,287.49988,43.59108
"6419","FALSE POSITIVE",0,0,0,1,374.71687,505.6954,52.986,291.08795,44.751789
"6420","CANDIDATE",0,0,0,0,295.958914,138.92548,4.244,298.13864,44.744061
"6421","CANDIDATE",0,0,0,0,120.938669,246.252,8.818,298.23279,44.756432
"6422","FALSE POSITIVE",1,0,0,0,42.070868,161.03377,1.293,300.95102,44.74918
"6423","CANDIDATE",0,0,0,0,631.99116,147.27452,2.99,301.50656,44.711842
"6424","FALSE POSITIVE",1,0,0,0,401.73243,393.61848,1.535,283.34769,44.889378
"6425","FALSE POSITIVE",1,0,0,0,37.3683802,135.1439,2.8,288.47919,46.058208
"6426","FALSE POSITIVE",1,0,0,0,615.81928,261.7343,14.93,291.21664,46.02248
"6427","CANDIDATE",0,0,0,0,557.92882,210.68,4.788,292.50098,46.037479
"6428","FALSE POSITIVE",1,0,0,0,77.51257,199.556,3.15,294.69092,46.06662
"6429","CANDIDATE",0,0,0,0,46.969389,173.8395,1.944,294.69489,46.077
"6430","FALSE POSITIVE",0,1,0,0,0.512581525,131.781117,2.54719,295.46451,46.016998
"6431","CANDIDATE",0,0,0,0,206.801125,246.8488,6.6,295.87292,46.014462
"6432","CANDIDATE",0,0,0,0,14.0019064,136.311,4.257,297.59805,46.04377
"6433","FALSE POSITIVE",1,0,0,0,525.757041,306.89848,4.995,297.8389,47.751709
"6434","CANDIDATE",0,0,0,0,313.82752,166.4928,4.187,297.87003,47.771091
"6435","CANDIDATE",0,0,0,0,236.09799849,210.0045018,3.65,298.49625,47.738918
"6436","FALSE POSITIVE",1,0,0,0,70.61977122,139.6638405,2.09,299.18796,47.77029
"6437","FALSE POSITIVE",1,0,0,0,216.10910854,150.9246541,3.95,281.66693,47.876911
"6438","CANDIDATE",0,0,0,0,425.593391,225.3273,3.815,282.68713,47.816978
"6439","FALSE POSITIVE",1,0,0,0,44.51439331,172.4645281,1.55,288.27332,47.876881
"6440","FALSE POSITIVE",1,0,0,0,43.08410127,163.7383276,1.38,288.41895,43.534599
"6441","FALSE POSITIVE",1,0,0,0,230.80401566,231.8142184,3.57,290.83856,43.526741
"6442","CANDIDATE",0,0,0,0,237.819002,320.1617,11.324,294.30466,43.509701
"6443","FALSE POSITIVE",1,0,0,0,581.87357,389.8661,14.64,294.6467,43.577499
"6444","CANDIDATE",0,0,0,0,15.9961296,138.93316,1.656,296.18665,43.581379
"6445","FALSE POSITIVE",0,1,0,0,28.297207229,137.2347229,3.94247,296.61633,43.529301
"6446","FALSE POSITIVE",1,0,0,0,213.63312404,161.1886697,2.54,288.14142,43.685799
"6447","FALSE POSITIVE",1,0,0,0,412.227551,380.0972,4.303,289.74466,43.684608
"6448","FALSE POSITIVE",1,0,0,0,586.63177,227.5013,7.299,286.38165,44.879082
"6449","FALSE POSITIVE",1,0,0,0,364.95068,183.717,0.636,287.03516,44.815739
"6450","FALSE POSITIVE",1,0,0,0,44.36123319,145.3581805,2.49,289.30008,44.828609
"6451","FALSE POSITIVE",1,0,0,0,438.00974,358.2924,11.46,299.99295,44.88612
"6452","CANDIDATE",0,0,0,0,7.62210397,138.65231,1.902,300.00098,44.828499
"6453","FALSE POSITIVE",0,1,0,0,3.479508244,133.389072,3.9097,300.76859,44.83062
"6454","FALSE POSITIVE",1,0,0,0,406.29695,404.6352,5.32,284.03015,44.908718
"6455","CANDIDATE",0,0,0,0,0.9886684,131.99354,2.023,286.29129,44.920082
"6456","FALSE POSITIVE",1,0,0,0,513.14417,359.6183,14.13,287.38818,46.139381
"6457","CANDIDATE",0,0,0,0,14.5555096,132.8686,2.07,294.35034,46.14957
"6458","CANDIDATE",0,0,0,0,114.12716,226.87991,1.719,295.18097,46.179401
"6459","FALSE POSITIVE",1,0,0,0,17.0497376,146.73363,3.271,295.85934,46.117008
"6460","FALSE POSITIVE",0,0,1,0,13.0366377,138.22895,3.184,297.88663,46.190578
"6461","CANDIDATE",0,0,0,0,2.64181261,132.53192,2.127,285.63629,46.247269
"6462","FALSE POSITIVE",1,0,0,0,270.98477,279.048,6.718,292.70148,48.14328
"6463","CANDIDATE",0,0,0,0,583.8531,362.1416,5.09,293.91037,48.192081
"6464","CANDIDATE",0,0,0,0,72.782432,188.2117,3.726,296.5499,48.186661
"6465","FALSE POSITIVE",0,0,1,0,2.74703312,131.79105,2.655,298.70694,48.10091
"6466","CANDIDATE",0,0,0,0,440.171272,470.35369,12.217,286.59122,48.220268
"6467","CANDIDATE",0,0,0,0,474.96952,281.948,4.58,290.57974,48.214218
"6468","FALSE POSITIVE",0,0,1,1,0.864651455,131.69239,3.461,289.97064,43.662239
"6469","CANDIDATE",0,0,0,0,74.624063,194.3704,8.881,291.07666,43.61208
"6470","CANDIDATE",0,0,0,0,25.4805211,145.4404,10.701,294.96277,43.671661
"6471","FALSE POSITIVE",1,0,0,0,512.11636,403.34,9.557,295.03766,43.62122
"6472","FALSE POSITIVE",1,0,0,0,348.61891,227.3466,3.567,295.04797,43.650429
"6473","FALSE POSITIVE",1,0,1,0,7.1091096,133.4379,10.67,299.10294,43.69421
"6474","FALSE POSITIVE",1,0,0,0,416.9504,227.392,4.026,299.34103,43.643162
"6475","FALSE POSITIVE",0,1,0,0,397.3958488,374.57082,6.1014,286.7926,44.968369
"6476","CONFIRMED",0,0,0,0,62.134919,154.0853,8.711,288.5152,44.923229
"6477","FALSE POSITIVE",0,1,1,0,1.667482003,133.17729,1.5931,289.32968,44.974209
"6478","CANDIDATE",0,0,0,0,574.65297,365.2946,4.37,289.62814,44.942421
"6479","FALSE POSITIVE",1,0,0,1,5.29730786,135.55681,4.02,296.42862,44.980206
"6480","CANDIDATE",0,0,0,0,21.9578446,135.06742,1.038,287.06146,45.03043
"6481","FALSE POSITIVE",1,0,0,0,77.395279,165.805,5.26,289.25467,45.05521
"6482","FALSE POSITIVE",1,0,0,0,612.882452,274.9048,2.024,287.56281,46.258438
"6483","CANDIDATE",0,0,0,0,107.904526,159.9493,2.053,287.86899,46.26936
"6484","FALSE POSITIVE",0,1,0,0,11.03571773,137.28413,5.62958,293.3472,46.25544
"6485","FALSE POSITIVE",0,0,1,0,42.093314,141.1113,4.649,294.25906,46.221199
"6486","FALSE POSITIVE",1,0,0,0,274.10859251,182.1603339,6.59,294.53946,46.294769
"6487","FALSE POSITIVE",1,0,1,0,282.029084,170.69,4.686,295.22586,46.22015
"6488","FALSE POSITIVE",1,0,0,0,339.18109,415.078,5.34,295.75208,46.253868
"6489","FALSE POSITIVE",0,1,0,0,3.55650976,133.5221921,12.7364,297.14346,46.228458
"6490","CANDIDATE",0,0,0,0,3.1318392,132.123,1.632,292.32944,47.835629
"6491","FALSE POSITIVE",1,0,0,0,38.27772448,157.8294108,1.73,297.58429,47.892738
"6492","FALSE POSITIVE",0,1,0,0,25.285232337,135.9662009,4.76313,297.69446,47.87896
"6493","CANDIDATE",0,0,0,0,207.767894,224.425,5.21,298.06827,47.867809
"6494","CANDIDATE",0,0,0,0,82.508054,162.3992,3.806,288.13202,47.995541
"6495","CANDIDATE",0,0,0,0,113.083522,217.1521,10.315,288.72644,47.906872
"6496","FALSE POSITIVE",0,1,1,1,1.23138339,131.7865,3.943,290.25308,47.983318
"6497","CANDIDATE",0,0,0,0,381.37504,490.55,16.57,291.21762,47.95216
"6498","FALSE POSITIVE",1,0,0,0,322.55663046,321.7790604,3.74,280.2066,43.774288
"6499","FALSE POSITIVE",1,0,1,1,7.2269859,136.1514,14.241,281.9617,43.713871
"6500","CANDIDATE",0,1,0,0,0.762724045,131.650802,1.98818,283.5701,43.736118
"6501","FALSE POSITIVE",1,0,0,0,206.76425774,325.9501578,2.57,287.27939,43.76498
"6502","CANDIDATE",0,0,0,0,529.39169,387.3915,10.869,288.03607,43.796139
"6503","FALSE POSITIVE",1,0,0,0,362.49906,404.3391,12.17,294.31674,43.797642
"6504","FALSE POSITIVE",1,0,0,0,190.65896,164.9278,35.472,295.27673,43.706509
"6505","CONFIRMED",0,0,0,0,509.997402,276.73122,8.481,297.5083,43.710949
"6506","FALSE POSITIVE",0,0,0,1,1.50650036,132.9895,2.762,293.79514,45.098499
"6507","FALSE POSITIVE",1,0,0,0,194.48732212,155.0535312,3.6,297.73325,45.078861
"6508","CANDIDATE",0,0,0,0,495.51899,452.8313,3.592,299.07831,45.05481
"6509","CANDIDATE",0,0,0,0,388.048463,295.8353,3.456,284.31519,45.132259
"6510","CANDIDATE",0,0,0,0,34.0269868,164.79638,1.586,293.01563,45.16674
"6511","FALSE POSITIVE",1,0,0,0,173.219879,201.2993,1.875,293.61044,45.160938
"6512","FALSE POSITIVE",0,1,0,0,5.2362026,133.7395,3.148,297.94617,45.10014
"6513","FALSE POSITIVE",1,0,0,0,48.55059299,148.6714009,1.79,290.20685,46.313541
"6514","CANDIDATE",0,0,0,0,511.882,533.7435,4.822,295.69479,46.319328
"6515","FALSE POSITIVE",0,0,1,0,247.372131,277.35008,3.271,296.85858,46.30019
"6516","CANDIDATE",0,0,0,0,96.16705,134.6749,2.775,300.47403,46.332039
"6517","FALSE POSITIVE",1,0,0,0,95.254421,181.4574,3.379,289.87979,46.400139
"6518","CONFIRMED",0,0,0,0,425.483539,149.0438,17.856,294.05762,46.441029
"6519","CANDIDATE",0,0,0,0,208.800733,328.6955,1.964,296.94031,46.494099
"6520","CANDIDATE",0,0,0,0,7.863361238,131.685485,3.42771,297.31314,46.448212
"6521","FALSE POSITIVE",1,0,0,0,120.16983803,222.0869054,3.19,296.40851,47.982121
"6522","FALSE POSITIVE",1,0,0,0,113.71363032,179.5299204,2.45,296.75278,47.973282
"6523","FALSE POSITIVE",0,1,1,1,0.745086745,131.82655,4.29,289.16986,48.06678
"6524","FALSE POSITIVE",1,0,0,0,247.47724314,195.2104849,7.6,293.14627,48.058331
"6525","CANDIDATE",0,0,0,0,208.047137,321.9021,3.22,294.28503,48.059448
"6526","CANDIDATE",0,0,0,0,30.561533,136.05488,2.227,297.39093,48.03928
"6527","CONFIRMED",0,0,0,0,6.10968225,133.80253,5.735,282.23685,48.154243
"6528","FALSE POSITIVE",1,0,0,0,292.09809,324.4378,14.43,297.75494,43.789261
"6529","FALSE POSITIVE",0,0,1,0,11.8045536,141.8433,3.195,298.62399,43.719471
"6530","FALSE POSITIVE",1,0,0,0,578.21623,347.643,2.707,280.34219,43.83334
"6531","CANDIDATE",0,0,0,0,56.648588,168.47002,4.534,281.8277,43.808689
"6532","CANDIDATE",0,0,0,0,53.554546,160.3983,5.533,283.37384,43.801361
"6533","CANDIDATE",0,0,0,0,119.079642,134.0349,16.268,286.92426,43.82943
"6534","FALSE POSITIVE",0,0,0,1,371.18648,260.7045,19.929,290.7309,43.87009
"6535","CANDIDATE",0,0,0,0,20.5858591,140.6753,3.069,300.9559,45.11108
"6536","FALSE POSITIVE",0,1,0,0,10.90962154,135.36692,17.8024,283.98358,45.284752
"6537","CANDIDATE",0,0,0,0,113.573945,216.47178,3.007,285.09998,45.23811
"6538","FALSE POSITIVE",1,0,0,0,27.0779813,135.6789,138.54,285.91354,45.206799
"6539","FALSE POSITIVE",1,0,0,0,542.91133,409.6919,15.9,289.3334,45.242641
"6540","FALSE POSITIVE",1,0,0,0,376.554588,247.6177,3.182,290.58508,45.22105
